column	type	scope	winner_metric	compression	column_config_encoding	int_encoding	date_encoding	timestamp_encoding	string_encoding	physical_bytes	baseline_encoded_bytes	encoded_bytes	compressed_bytes	post_compression_no_encoding_bytes	post_compression_no_encoding_ratio	target_bytes	post_encoding_ratio	post_compression_ratio	encoding_compression_ratio_improvement_pct	codec_ratio	experiment	result_file	column_stats_tsv
RefererRegionID	int32	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	delta-binary-packed	rle-dict	delta-length-byte-array	4000000	4005050	378845	162823	231356	17.311200	162823	10.571738	24.597569	42.090491	2.326729	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict_columns.tsv
RegionID	int32	none	encoded_bytes	none	rle-dict	rle-dict	plain	rle-dict	delta-byte-array	4000000	4005048	435409	435409	4005048	1.000000	435409	9.198358			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict_columns.tsv
RegionID	int32	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	delta-binary-packed	delta-byte-array	4000000	4005048	435032	286974	396778	10.093927	286974	9.206330	13.956135	38.262700	1.515928	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-delta-binary-packed_columns.tsv
RegionID	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	delta-byte-array	4000000	4005048	4003584	190701	191174	20.949753	190701	1.000366	21.001715	0.248032	20.994038	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict_columns.tsv
RegionID	int32	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	delta-byte-array	4000000	4005048	4003584	190701	191174	20.949753	190701	1.000366	21.001715	0.248032	20.994038	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict_columns.tsv
RemoteIP	int32	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	plain	4000000	4005047	882290	882290	4005047	1.000000	882290	4.539377			1.000000	rows-1000000-comp-none-int-rle-dict-str-plain-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-plain-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-plain-date-plain-ts-plain_columns.tsv
RemoteIP	int32	snappy	compressed_bytes	snappy	plain	plain	rle-dict	rle-dict	delta-byte-array	4000000	4005047	4003834	706731	707621	5.659876	706731	1.000303	5.667003	0.125932	5.665287	rows-1000000-comp-snappy-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict_columns.tsv
RemoteIP	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	rle-dict	rle-dict	delta-byte-array	4000000	4005047	4003606	426425	426607	9.388142	426425	1.000360	9.392149	0.042680	9.388769	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict_columns.tsv
RemoteIP	int32	overall	compressed_bytes	zstd-3	plain	plain	rle-dict	rle-dict	delta-byte-array	4000000	4005047	4003606	426425	426607	9.388142	426425	1.000360	9.392149	0.042680	9.388769	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-rle-dict-ts-rle-dict_columns.tsv
ResolutionDepth	int16	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	4000000	4005051	111869	111869	4005051	1.000000	111869	35.801259			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResolutionDepth	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-byte-array	4000000	4005051	111224	87058	283052	14.149524	87058	36.008874	46.004399	225.130373	1.277585	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResolutionDepth	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	plain	4000000	4005051	111133	61927	82090	48.788537	61927	36.038359	64.673745	32.559304	1.794581	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain_columns.tsv
ResolutionDepth	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	plain	4000000	4005051	111133	61927	82090	48.788537	61927	36.038359	64.673745	32.559304	1.794581	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain_columns.tsv
ResolutionHeight	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	rle-dict	delta-length-byte-array	4000000	4005050	360313	360313	4005050	1.000000	360313	11.115475			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict_columns.tsv
ResolutionHeight	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	plain	delta-length-byte-array	4000000	4005050	373970	242446	373249	10.730236	242446	10.709549	16.519349	53.951395	1.542488	rows-1000000-comp-snappy-int-rle-dict-str-delta-length-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-length-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-length-byte-array-date-plain-ts-plain_columns.tsv
ResolutionHeight	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	plain	plain	4000000	4005050	4003586	186022	186024	21.529749	186022	1.000366	21.529980	0.001075	21.522110	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain_columns.tsv
ResolutionHeight	int16	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	plain	plain	4000000	4005050	4003586	186022	186024	21.529749	186022	1.000366	21.529980	0.001075	21.522110	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-plain_columns.tsv
ResolutionWidth	int16	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	delta-binary-packed	delta-length-byte-array	4000000	4005053	350540	350540	4005053	1.000000	350540	11.425381			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-delta-binary-packed_columns.tsv
ResolutionWidth	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-length-byte-array	4000000	4005053	365920	241573	373488	10.723378	241573	10.945160	16.579059	54.606682	1.514739	rows-1000000-comp-snappy-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResolutionWidth	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	plain	4000000	4005053	4003581	187130	187141	21.401259	187130	1.000368	21.402517	0.005878	21.394651	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResolutionWidth	int16	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	plain	4000000	4005053	4003581	187130	187141	21.401259	187130	1.000368	21.402517	0.005878	21.394651	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResponseEndTiming	int32	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	4000000	4005051	1371432	1371432	4005051	1.000000	1371432	2.920342			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResponseEndTiming	int32	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-byte-array	4000000	4005051	1362045	1211062	1282976	3.121688	1211062	2.940469	3.307057	5.938094	1.124670	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResponseEndTiming	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	rle-dict	plain	plain	4000000	4005051	4003640	937781	937782	4.270770	937781	1.000352	4.270774	0.000107	4.269270	rows-1000000-comp-zstd-3-int-plain-str-plain-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-rle-dict-ts-plain_columns.tsv
ResponseEndTiming	int32	overall	compressed_bytes	zstd-3	plain	plain	rle-dict	plain	plain	4000000	4005051	4003640	937781	937782	4.270770	937781	1.000352	4.270774	0.000107	4.269270	rows-1000000-comp-zstd-3-int-plain-str-plain-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-rle-dict-ts-plain_columns.tsv
ResponseStartTiming	int32	none	encoded_bytes	none	delta-binary-packed	delta-binary-packed	plain	plain	rle-dict	4000000	4005050	1703758	1703758	4005050	1.000000	1703758	2.350715			1.000000	rows-1000000-comp-none-int-delta-binary-packed-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-delta-binary-packed-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-delta-binary-packed-str-rle-dict-date-plain-ts-plain_columns.tsv
ResponseStartTiming	int32	snappy	compressed_bytes	snappy	delta-binary-packed	delta-binary-packed	delta-binary-packed	delta-binary-packed	delta-length-byte-array	4000000	4005050	1703414	1516154	1726790	2.319361	1516154	2.351190	2.641585	13.892784	1.123510	rows-1000000-comp-snappy-int-delta-binary-packed-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-delta-binary-packed-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-delta-binary-packed-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ResponseStartTiming	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	delta-byte-array	4000000	4005050	4003643	1245745	1245891	3.214607	1245745	1.000351	3.214984	0.011720	3.213854	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-delta-binary-packed-ts-rle-dict_columns.tsv
